LATITUDE,LONGITUDE,TIME,VISIBILITY,LIGHT,RDSFCOND,IMPACTYPE
43.641387,-79.375934,938,Rain,Daylight,Wet,Cyclist Collisions
43.65631,-79.452441,992,Clear,Daylight,Dry,Angle
43.65631,-79.452441,992,Clear,Daylight,Dry,Angle
43.65631,-79.452441,992,Clear,Daylight,Dry,Angle
43.65631,-79.452441,992,Clear,Daylight,Dry,Angle
43.65631,-79.452441,992,Clear,Daylight,Dry,Angle
43.65631,-79.452441,992,Clear,Daylight,Dry,Angle
43.65631,-79.452441,992,Clear,Daylight,Dry,Angle
43.715083,-79.357372,1313,Clear,"Dark, artificial",Dry,SMV Other
43.630309,-79.484218,1127,Clear,Daylight,Dry,Turning Movement
43.630309,-79.484218,1127,Clear,Daylight,Dry,Turning Movement
43.630309,-79.484218,1127,Clear,Daylight,Dry,Turning Movement
43.641268,-79.393306,987,Clear,Daylight,Dry,Pedestrian Collisions
43.641268,-79.393306,987,Clear,Daylight,Dry,Pedestrian Collisions
43.745928,-79.209316,420,Clear,Daylight,Dry,Pedestrian Collisions
43.745928,-79.209316,420,Clear,Daylight,Dry,Pedestrian Collisions
43.807952,-79.234142,1269,Clear,"Dark, artificial",Dry,SMV Other
43.771643,-79.171214,585,Clear,Daylight,Dry,Pedestrian Collisions
43.771643,-79.171214,585,Clear,Daylight,Dry,Pedestrian Collisions
43.771643,-79.171214,585,Clear,Daylight,Dry,Pedestrian Collisions
43.771643,-79.171214,585,Clear,Daylight,Dry,Pedestrian Collisions
43.743876,-79.215534,709,Clear,Daylight,Dry,Pedestrian Collisions
43.743876,-79.215534,709,Clear,Daylight,Dry,Pedestrian Collisions
43.743876,-79.215534,709,Clear,Daylight,Dry,Pedestrian Collisions
43.650893,-79.58118,1072,Clear,Daylight,Dry,SMV Other
43.660987,-79.340053,560,Clear,Daylight,Dry,Angle
43.660987,-79.340053,560,Clear,Daylight,Dry,Angle
43.749427,-79.274898,640,Clear,Daylight,Dry,Sideswipe
43.749427,-79.274898,640,Clear,Daylight,Dry,Sideswipe
43.639434,-79.583965,1192,Clear,Daylight,Dry,SMV Other
43.656768,-79.382121,555,Clear,Daylight,Dry,Pedestrian Collisions
43.656768,-79.382121,555,Clear,Daylight,Dry,Pedestrian Collisions
43.768496,-79.554942,1180,Clear,Daylight,Dry,Pedestrian Collisions
43.768496,-79.554942,1180,Clear,Daylight,Dry,Pedestrian Collisions
43.698584,-79.39484,1059,Rain,Daylight,Wet,Pedestrian Collisions
43.698584,-79.39484,1059,Rain,Daylight,Wet,Pedestrian Collisions
43.698584,-79.39484,1059,Rain,Daylight,Wet,Pedestrian Collisions
43.759413,-79.226726,44,Clear,"Dark, artificial",Dry,Turning Movement
43.759413,-79.226726,44,Clear,"Dark, artificial",Dry,Turning Movement
43.759413,-79.226726,44,Clear,"Dark, artificial",Dry,Turning Movement
43.662154,-79.57648,1207,Clear,Daylight,Dry,SMV Other
43.714133,-79.428554,1100,Clear,Daylight,Dry,Turning Movement
43.714133,-79.428554,1100,Clear,Daylight,Dry,Turning Movement
43.791255,-79.313541,1137,Clear,Daylight,Dry,SMV Other
43.791255,-79.313541,1137,Clear,Daylight,Dry,SMV Other
43.791255,-79.313541,1137,Clear,Daylight,Dry,SMV Other
43.640269,-79.383151,955,Clear,Daylight,Dry,Angle
43.640269,-79.383151,955,Clear,Daylight,Dry,Angle
43.663226,-79.419696,1136,Clear,Daylight,Dry,Cyclist Collisions
43.663226,-79.419696,1136,Clear,Daylight,Dry,Cyclist Collisions
43.733508,-79.483684,15,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.733508,-79.483684,15,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.733508,-79.483684,15,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.703829,-79.498767,510,Clear,Daylight,Dry,Turning Movement
43.703829,-79.498767,510,Clear,Daylight,Dry,Turning Movement
43.751074,-79.456256,1016,Clear,Daylight,Dry,Cyclist Collisions
43.751074,-79.456256,1016,Clear,Daylight,Dry,Cyclist Collisions
43.659812,-79.435321,1308,Clear,"Dark, artificial",Dry,Cyclist Collisions
43.659812,-79.435321,1308,Clear,"Dark, artificial",Dry,Cyclist Collisions
43.659812,-79.435321,1308,Clear,"Dark, artificial",Dry,Cyclist Collisions
43.688254,-79.301006,1321,Clear,Dark,Dry,Rear End
43.688254,-79.301006,1321,Clear,Dark,Dry,Rear End
43.688254,-79.301006,1321,Clear,Dark,Dry,Rear End
43.688254,-79.301006,1321,Clear,Dark,Dry,Rear End
43.726,-79.243617,1331,Clear,"Dark, artificial",Dry,Turning Movement
43.726,-79.243617,1331,Clear,"Dark, artificial",Dry,Turning Movement
43.726,-79.243617,1331,Clear,"Dark, artificial",Dry,Turning Movement
43.717429,-79.43764,1275,Rain,"Dark, artificial",Wet,Cyclist Collisions
43.717429,-79.43764,1275,Rain,"Dark, artificial",Wet,Cyclist Collisions
43.717429,-79.43764,1275,Rain,"Dark, artificial",Wet,Cyclist Collisions
43.63383,-79.437084,139,Rain,"Dark, artificial",Wet,SMV Other
43.746028,-79.291232,1101,Clear,Daylight,Dry,Pedestrian Collisions
43.689456,-79.439487,677,Clear,Daylight,Dry,Cyclist Collisions
43.651965,-79.381076,915,Clear,Daylight,Dry,Pedestrian Collisions
43.746028,-79.291232,1101,Clear,Daylight,Dry,Pedestrian Collisions
43.777182,-79.285518,1390,Clear,"Dark, artificial",Dry,Turning Movement
43.689456,-79.439487,677,Clear,Daylight,Dry,Cyclist Collisions
43.678321,-79.464778,417,Clear,Dawn,Wet,Pedestrian Collisions
43.654452,-79.369418,640,Clear,Daylight,Dry,Cyclist Collisions
43.649077,-79.377879,151,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.683863,-79.452846,950,Clear,Daylight,Dry,Pedestrian Collisions
43.721823,-79.508823,413,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.824183,-79.296489,1110,Rain,"Dark, artificial",Wet,Pedestrian Collisions
43.744391,-79.582729,376,Clear,Daylight,Dry,Pedestrian Collisions
43.678321,-79.464778,417,Clear,Dawn,Wet,Pedestrian Collisions
43.654452,-79.369418,640,Clear,Daylight,Dry,Cyclist Collisions
43.649077,-79.377879,151,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.824183,-79.296489,1110,Rain,"Dark, artificial",Wet,Pedestrian Collisions
43.824183,-79.296489,1110,Rain,"Dark, artificial",Wet,Pedestrian Collisions
43.824183,-79.296489,1110,Rain,"Dark, artificial",Wet,Pedestrian Collisions
43.824183,-79.296489,1110,Rain,"Dark, artificial",Wet,Pedestrian Collisions
43.748374,-79.29597,591,Clear,Daylight,Dry,Turning Movement
43.748374,-79.29597,591,Clear,Daylight,Dry,Turning Movement
43.811545,-79.269183,820,Clear,Daylight,Wet,Cyclist Collisions
43.811545,-79.269183,820,Clear,Daylight,Wet,Cyclist Collisions
43.686656,-79.490619,1080,Rain,"Dark, artificial",Wet,Pedestrian Collisions
43.686656,-79.490619,1080,Rain,"Dark, artificial",Wet,Pedestrian Collisions
43.647765,-79.559978,669,Clear,Daylight,Dry,Pedestrian Collisions
43.791484,-79.36835,1158,Clear,Daylight,Dry,Pedestrian Collisions
43.722495,-79.414165,832,Clear,Daylight,Dry,Pedestrian Collisions
43.722495,-79.414165,832,Clear,Daylight,Dry,Pedestrian Collisions
43.737342,-79.302242,1295,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.737342,-79.302242,1295,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.775401,-79.521693,1320,Clear,Dark,Dry,Pedestrian Collisions
43.775401,-79.521693,1320,Clear,Dark,Dry,Pedestrian Collisions
43.681639,-79.425678,1401,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.681639,-79.425678,1401,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.761225,-79.279422,765,Clear,Daylight,Dry,Turning Movement
43.761225,-79.279422,765,Clear,Daylight,Dry,Turning Movement
43.761225,-79.279422,765,Clear,Daylight,Dry,Turning Movement
43.71741,-79.524028,1034,Clear,Dusk,Dry,Cyclist Collisions
43.71741,-79.524028,1034,Clear,Dusk,Dry,Cyclist Collisions
43.729338,-79.227458,177,Clear,"Dark, artificial",Dry,Rear End
43.729338,-79.227458,177,Clear,"Dark, artificial",Dry,Rear End
43.727584,-79.340823,730,Clear,Daylight,Dry,Turning Movement
43.727584,-79.340823,730,Clear,Daylight,Dry,Turning Movement
43.727584,-79.340823,730,Clear,Daylight,Dry,Turning Movement
43.727584,-79.340823,730,Clear,Daylight,Dry,Turning Movement
43.727584,-79.340823,730,Clear,Daylight,Dry,Turning Movement
43.638842,-79.386562,969,Clear,Daylight,Dry,Cyclist Collisions
43.638842,-79.386562,969,Clear,Daylight,Dry,Cyclist Collisions
43.748309,-79.568355,383,Clear,Dark,Dry,Pedestrian Collisions
43.748309,-79.568355,383,Clear,Dark,Dry,Pedestrian Collisions
43.659022,-79.382076,888,Clear,Daylight,Dry,Pedestrian Collisions
43.659022,-79.382076,888,Clear,Daylight,Dry,Pedestrian Collisions
43.745898,-79.292285,1210,Snow,"Dark, artificial",Loose Snow,Rear End
43.745898,-79.292285,1210,Snow,"Dark, artificial",Loose Snow,Rear End
43.745898,-79.292285,1210,Snow,"Dark, artificial",Loose Snow,Rear End
43.745898,-79.292285,1210,Snow,"Dark, artificial",Loose Snow,Rear End
43.745898,-79.292285,1210,Snow,"Dark, artificial",Loose Snow,Rear End
43.745898,-79.292285,1210,Snow,"Dark, artificial",Loose Snow,Rear End
43.745898,-79.292285,1210,Snow,"Dark, artificial",Loose Snow,Rear End
43.745898,-79.292285,1210,Snow,"Dark, artificial",Loose Snow,Rear End
43.812899,-79.243037,630,Clear,Daylight,Wet,Pedestrian Collisions
43.812899,-79.243037,630,Clear,Daylight,Wet,Pedestrian Collisions
43.753894,-79.488605,1040,Clear,Dark,Wet,Pedestrian Collisions
43.753894,-79.488605,1040,Clear,Dark,Wet,Pedestrian Collisions
43.714533,-79.359782,1080,Snow,"Dark, artificial",Wet,Pedestrian Collisions
43.714533,-79.359782,1080,Snow,"Dark, artificial",Wet,Pedestrian Collisions
43.691786,-79.285472,725,Clear,Daylight,Dry,Turning Movement
43.691786,-79.285472,725,Clear,Daylight,Dry,Turning Movement
43.691786,-79.285472,725,Clear,Daylight,Dry,Turning Movement
43.677722,-79.350711,1052,Clear,"Dark, artificial",Wet,Pedestrian Collisions
43.677722,-79.350711,1052,Clear,"Dark, artificial",Wet,Pedestrian Collisions
43.677722,-79.350711,1052,Clear,"Dark, artificial",Wet,Pedestrian Collisions
43.677722,-79.350711,1052,Clear,"Dark, artificial",Wet,Pedestrian Collisions
43.75894,-79.422542,894,Clear,Daylight,Dry,Turning Movement
43.75894,-79.422542,894,Clear,Daylight,Dry,Turning Movement
43.75894,-79.422542,894,Clear,Daylight,Dry,Turning Movement
43.72465,-79.302608,1045,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.72465,-79.302608,1045,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.719103,-79.60345,1123,Clear,"Dark, artificial",Dry,
43.719103,-79.60345,1123,Clear,"Dark, artificial",Dry,
43.719103,-79.60345,1123,Clear,"Dark, artificial",Dry,
43.719103,-79.60345,1123,Clear,"Dark, artificial",Dry,
43.645594,-79.518939,1013,Clear,"Dusk, artificial",Dry,Cyclist Collisions
43.645594,-79.518939,1013,Clear,"Dusk, artificial",Dry,Cyclist Collisions
43.744704,-79.486408,1241,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.744704,-79.486408,1241,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.716246,-79.443179,440,Rain,Daylight,Wet,Turning Movement
43.716246,-79.443179,440,Rain,Daylight,Wet,Turning Movement
43.753421,-79.357456,1025,Rain,"Dark, artificial",Wet,Cyclist Collisions
43.753421,-79.357456,1025,Rain,"Dark, artificial",Wet,Cyclist Collisions
43.771231,-79.285022,1095,Rain,"Dark, artificial",Wet,Pedestrian Collisions
43.771231,-79.285022,1095,Rain,"Dark, artificial",Wet,Pedestrian Collisions
43.754496,-79.250018,89,,Dark,,Pedestrian Collisions
43.754496,-79.250018,89,,Dark,,Pedestrian Collisions
43.706015,-79.389255,189,Clear,Dark,Dry,Rear End
43.706015,-79.389255,189,Clear,Dark,Dry,Rear End
43.706015,-79.389255,189,Clear,Dark,Dry,Rear End
43.656188,-79.521854,955,Clear,Daylight,Dry,Approaching
43.656188,-79.521854,955,Clear,Daylight,Dry,Approaching
43.656188,-79.521854,955,Clear,Daylight,Dry,Approaching
43.628398,-79.475986,938,Clear,"Dark, artificial",Dry,Rear End
43.628398,-79.475986,938,Clear,"Dark, artificial",Dry,Rear End
43.775607,-79.221019,1185,Clear,"Dusk, artificial",Dry,SMV Other
43.774501,-79.2522,750,Clear,Daylight,Dry,Rear End
43.774501,-79.2522,750,Clear,Daylight,Dry,Rear End
43.774501,-79.2522,750,Clear,Daylight,Dry,Rear End
43.774501,-79.2522,750,Clear,Daylight,Dry,Rear End
43.774501,-79.2522,750,Clear,Daylight,Dry,Rear End
43.774501,-79.2522,750,Clear,Daylight,Dry,Rear End
43.640952,-79.434474,655,Clear,"Daylight, artificial",Wet,Pedestrian Collisions
43.660304,-79.517085,855,Clear,Daylight,Dry,Turning Movement
43.744391,-79.582729,376,Clear,Daylight,Dry,Pedestrian Collisions
43.704528,-79.408473,545,Clear,Daylight,Wet,Turning Movement
43.683863,-79.452846,950,Clear,Daylight,Dry,Pedestrian Collisions
43.680579,-79.430698,246,Clear,"Dark, artificial",Wet,Rear End
43.658034,-79.51675,1267,Clear,Dark,Dry,Rear End
43.676394,-79.449786,1285,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.660304,-79.517085,855,Clear,Daylight,Dry,Turning Movement
43.616103,-79.498325,1003,Clear,Dusk,Dry,Cyclist Collisions
43.704528,-79.408473,545,Clear,Daylight,Wet,Turning Movement
43.791484,-79.36835,1158,Clear,Daylight,Dry,Pedestrian Collisions
43.647765,-79.559978,669,Clear,Daylight,Dry,Pedestrian Collisions
43.680579,-79.430698,246,Clear,"Dark, artificial",Wet,Rear End
43.676394,-79.449786,1285,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.76538,-79.466136,661,Clear,Daylight,Dry,Pedestrian Collisions
43.76538,-79.466136,661,Clear,Daylight,Dry,Pedestrian Collisions
43.76538,-79.466136,661,Clear,Daylight,Dry,Pedestrian Collisions
43.651957,-79.402225,1092,Clear,Daylight,Dry,Cyclist Collisions
43.651957,-79.402225,1092,Clear,Daylight,Dry,Cyclist Collisions
43.81919,-79.202976,1258,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.81919,-79.202976,1258,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.746028,-79.291232,375,Clear,Dark,Dry,Pedestrian Collisions
43.746028,-79.291232,375,Clear,Dark,Dry,Pedestrian Collisions
43.717372,-79.524051,830,Clear,Daylight,Dry,Turning Movement
43.717372,-79.524051,830,Clear,Daylight,Dry,Turning Movement
43.728041,-79.330615,1394,Clear,Dark,Dry,SMV Other
43.77521,-79.263149,697,Clear,Daylight,Dry,SMV Other
43.70978,-79.290897,1074,Clear,Daylight,Dry,Rear End
43.70978,-79.290897,1074,Clear,Daylight,Dry,Rear End
43.70978,-79.290897,1074,Clear,Daylight,Dry,Rear End
43.713195,-79.325092,33,Clear,"Dark, artificial",Dry,Rear End
43.713195,-79.325092,33,Clear,"Dark, artificial",Dry,Rear End
43.796858,-79.272662,985,Clear,Daylight,Dry,Pedestrian Collisions
43.796858,-79.272662,985,Clear,Daylight,Dry,Pedestrian Collisions
43.654006,-79.362697,712,Rain,Daylight,Wet,Turning Movement
43.654006,-79.362697,712,Rain,Daylight,Wet,Turning Movement
43.654006,-79.362697,712,Rain,Daylight,Wet,Turning Movement
43.768782,-79.466884,1146,Rain,"Dark, artificial",Wet,Pedestrian Collisions
43.768782,-79.466884,1146,Rain,"Dark, artificial",Wet,Pedestrian Collisions
43.66585,-79.391856,1,Clear,"Dark, artificial",Wet,Pedestrian Collisions
43.66585,-79.391856,1,Clear,"Dark, artificial",Wet,Pedestrian Collisions
43.66585,-79.391856,1,Clear,"Dark, artificial",Wet,Pedestrian Collisions
43.747023,-79.515086,432,Clear,Daylight,Dry,Pedestrian Collisions
43.747023,-79.515086,432,Clear,Daylight,Dry,Pedestrian Collisions
43.756091,-79.438609,1000,Clear,Daylight,Dry,Pedestrian Collisions
43.756091,-79.438609,1000,Clear,Daylight,Dry,Pedestrian Collisions
43.659785,-79.390453,1392,Clear,"Dusk, artificial",Dry,Pedestrian Collisions
43.659785,-79.390453,1392,Clear,"Dusk, artificial",Dry,Pedestrian Collisions
43.650939,-79.43996,180,Clear,Dark,Dry,SMV Other
43.650939,-79.43996,180,Clear,Dark,Dry,SMV Other
43.650939,-79.43996,180,Clear,Dark,Dry,SMV Other
43.650939,-79.43996,180,Clear,Dark,Dry,SMV Other
43.719187,-79.429775,850,Rain,Daylight,Wet,Pedestrian Collisions
43.719187,-79.429775,850,Rain,Daylight,Wet,Pedestrian Collisions
43.652789,-79.430248,1410,Clear,"Dark, artificial",Dry,SMV Unattended Vehicle
43.652789,-79.430248,1410,Clear,"Dark, artificial",Dry,SMV Unattended Vehicle
43.689208,-79.500339,1079,Clear,Daylight,Dry,Turning Movement
43.689208,-79.500339,1079,Clear,Daylight,Dry,Turning Movement
43.673857,-79.307887,680,Clear,Daylight,Dry,Cyclist Collisions
43.673857,-79.307887,680,Clear,Daylight,Dry,Cyclist Collisions
43.697543,-79.256755,1230,Clear,"Dusk, artificial",Dry,Cyclist Collisions
43.697543,-79.256755,1230,Clear,"Dusk, artificial",Dry,Cyclist Collisions
43.815261,-79.270801,1370,Rain,"Dark, artificial",Wet,SMV Other
43.815261,-79.270801,1370,Rain,"Dark, artificial",Wet,SMV Other
43.815261,-79.270801,1370,Rain,"Dark, artificial",Wet,SMV Other
43.815261,-79.270801,1370,Rain,"Dark, artificial",Wet,SMV Other
43.741854,-79.594165,546,Clear,Daylight,Dry,Pedestrian Collisions
43.741854,-79.594165,546,Clear,Daylight,Dry,Pedestrian Collisions
43.664527,-79.481677,982,Clear,Daylight,Dry,Rear End
43.664527,-79.481677,982,Clear,Daylight,Dry,Rear End
43.664527,-79.481677,982,Clear,Daylight,Dry,Rear End
43.770354,-79.381053,747,Rain,Daylight,Wet,Pedestrian Collisions
43.770354,-79.381053,747,Rain,Daylight,Wet,Pedestrian Collisions
43.759394,-79.518192,1149,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.759394,-79.518192,1149,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.759394,-79.518192,1149,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.669436,-79.334415,1001,Rain,"Daylight, artificial",Wet,SMV Other
43.782828,-79.289821,8,Clear,"Dark, artificial",Dry,SMV Other
43.771083,-79.173892,464,Rain,"Dark, artificial",Wet,Turning Movement
43.771083,-79.173892,464,Rain,"Dark, artificial",Wet,Turning Movement
43.671549,-79.421504,981,Clear,Daylight,Dry,Pedestrian Collisions
43.671549,-79.421504,981,Clear,Daylight,Dry,Pedestrian Collisions
43.659812,-79.435321,761,Clear,Daylight,Dry,Cyclist Collisions
43.659812,-79.435321,761,Clear,Daylight,Dry,Cyclist Collisions
43.646311,-79.384059,925,Clear,Daylight,Dry,Angle
43.646311,-79.384059,925,Clear,Daylight,Dry,Angle
43.623519,-79.514743,1411,Clear,Dark,Dry,SMV Other
43.623519,-79.514743,1411,Clear,Dark,Dry,SMV Other
43.65898,-79.439731,780,Clear,Daylight,Dry,Cyclist Collisions
43.65898,-79.439731,780,Clear,Daylight,Dry,Cyclist Collisions
43.651259,-79.357356,761,Clear,Daylight,Dry,Pedestrian Collisions
43.651259,-79.357356,761,Clear,Daylight,Dry,Pedestrian Collisions
43.715041,-79.443568,1160,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.715041,-79.443568,1160,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.730227,-79.226428,598,Clear,Daylight,Dry,Cyclist Collisions
43.730227,-79.226428,598,Clear,Daylight,Dry,Cyclist Collisions
43.779681,-79.217105,1040,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.779681,-79.217105,1040,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.720843,-79.508594,553,Clear,Daylight,Dry,Pedestrian Collisions
43.720843,-79.508594,553,Clear,Daylight,Dry,Pedestrian Collisions
43.803054,-79.288875,870,Clear,Daylight,Dry,Pedestrian Collisions
43.803054,-79.288875,870,Clear,Daylight,Dry,Pedestrian Collisions
43.718814,-79.517726,617,Clear,Daylight,Dry,Pedestrian Collisions
43.718814,-79.517726,617,Clear,Daylight,Dry,Pedestrian Collisions
43.653449,-79.340747,467,Clear,Daylight,Dry,Other
43.724162,-79.336978,765,Clear,Daylight,Dry,Approaching
43.724162,-79.336978,765,Clear,Daylight,Dry,Approaching
43.667788,-79.371089,886,Clear,Daylight,Dry,Pedestrian Collisions
43.667788,-79.371089,886,Clear,Daylight,Dry,Pedestrian Collisions
43.660304,-79.517085,855,Clear,Daylight,Dry,Turning Movement
43.658034,-79.51675,1267,Clear,Dark,Dry,Rear End
43.680579,-79.430698,246,Clear,"Dark, artificial",Wet,Rear End
43.616103,-79.498325,1003,Clear,Dusk,Dry,Cyclist Collisions
43.607131,-79.520709,690,Clear,Daylight,Dry,Angle
43.775035,-79.347003,530,Clear,Daylight,Wet,Pedestrian Collisions
43.69924,-79.475902,1076,Clear,"Dark, artificial",Wet,Approaching
43.653292,-79.348758,1425,Clear,"Dark, artificial",Dry,SMV Other
43.647765,-79.559978,669,Clear,Daylight,Dry,Pedestrian Collisions
43.621298,-79.524844,1379,Clear,"Dark, artificial",Dry,Rear End
43.67639,-79.308925,598,Clear,Daylight,Dry,Pedestrian Collisions
43.665751,-79.446063,1162,Clear,"Dark, artificial",Dry,Rear End
43.621298,-79.524844,1379,Clear,"Dark, artificial",Dry,Rear End
43.775035,-79.347003,530,Clear,Daylight,Wet,Pedestrian Collisions
43.69924,-79.475902,1076,Clear,"Dark, artificial",Wet,Approaching
43.607131,-79.520709,690,Clear,Daylight,Dry,Angle
43.647765,-79.559978,669,Clear,Daylight,Dry,Pedestrian Collisions
43.807955,-79.266467,745,Clear,Daylight,Dry,Rear End
43.67639,-79.308925,598,Clear,Daylight,Dry,Pedestrian Collisions
43.645556,-79.369808,1278,Clear,"Dark, artificial",Dry,Turning Movement
43.701308,-79.28725,941,Clear,Daylight,Dry,Approaching
43.715445,-79.265682,928,Clear,Daylight,Dry,Rear End
43.665751,-79.446063,1162,Clear,"Dark, artificial",Dry,Rear End
43.683306,-79.283298,660,Clear,Daylight,Dry,Pedestrian Collisions
43.807955,-79.266467,745,Clear,Daylight,Dry,Rear End
43.724314,-79.405566,371,Clear,Daylight,Dry,Cyclist Collisions
43.645556,-79.369808,1278,Clear,"Dark, artificial",Dry,Turning Movement
43.701308,-79.28725,941,Clear,Daylight,Dry,Approaching
43.683306,-79.283298,660,Clear,Daylight,Dry,Pedestrian Collisions
43.724314,-79.405566,371,Clear,Daylight,Dry,Cyclist Collisions
43.715445,-79.265682,928,Clear,Daylight,Dry,Rear End
43.679991,-79.331775,1355,Clear,"Dark, artificial",Wet,Approaching
43.665751,-79.446063,1162,Clear,"Dark, artificial",Dry,Rear End
43.645556,-79.369808,1278,Clear,"Dark, artificial",Dry,Turning Movement
43.701308,-79.28725,941,Clear,Daylight,Dry,Approaching
43.726782,-79.265651,800,Clear,Daylight,Dry,Turning Movement
43.726782,-79.265651,800,Clear,Daylight,Dry,Turning Movement
43.726782,-79.265651,800,Clear,Daylight,Dry,Turning Movement
43.726782,-79.265651,800,Clear,Daylight,Dry,Turning Movement
43.641074,-79.521892,984,Clear,Daylight,Dry,SMV Unattended Vehicle
43.641074,-79.521892,984,Clear,Daylight,Dry,SMV Unattended Vehicle
43.664927,-79.38457,1140,Clear,"Dusk, artificial",Dry,Pedestrian Collisions
43.664927,-79.38457,1140,Clear,"Dusk, artificial",Dry,Pedestrian Collisions
43.678321,-79.464778,735,Clear,Daylight,Dry,Pedestrian Collisions
43.678321,-79.464778,735,Clear,Daylight,Dry,Pedestrian Collisions
43.758959,-79.310153,649,Clear,Daylight,Dry,Pedestrian Collisions
43.758959,-79.310153,649,Clear,Daylight,Dry,Pedestrian Collisions
43.758959,-79.310153,649,Clear,Daylight,Dry,Pedestrian Collisions
43.758959,-79.310153,649,Clear,Daylight,Dry,Pedestrian Collisions
43.758959,-79.310153,649,Clear,Daylight,Dry,Pedestrian Collisions
43.768782,-79.466884,282,Clear,"Dark, artificial",Dry,Turning Movement
43.768782,-79.466884,282,Clear,"Dark, artificial",Dry,Turning Movement
43.768782,-79.466884,282,Clear,"Dark, artificial",Dry,Turning Movement
43.768782,-79.466884,282,Clear,"Dark, artificial",Dry,Turning Movement
43.682391,-79.491687,297,Clear,Daylight,Dry,SMV Other
43.682391,-79.491687,297,Clear,Daylight,Dry,SMV Other
43.682391,-79.491687,297,Clear,Daylight,Dry,SMV Other
43.682391,-79.491687,297,Clear,Daylight,Dry,SMV Other
43.725066,-79.232402,948,Clear,Daylight,Dry,Pedestrian Collisions
43.725066,-79.232402,948,Clear,Daylight,Dry,Pedestrian Collisions
43.709437,-79.376613,1071,Clear,Daylight,Dry,Pedestrian Collisions
43.709437,-79.376613,1071,Clear,Daylight,Dry,Pedestrian Collisions
43.675856,-79.318065,1336,Clear,"Dark, artificial",Dry,Cyclist Collisions
43.675856,-79.318065,1336,Clear,"Dark, artificial",Dry,Cyclist Collisions
43.678198,-79.34827,1371,Clear,"Dark, artificial",Dry,Turning Movement
43.678198,-79.34827,1371,Clear,"Dark, artificial",Dry,Turning Movement
43.755912,-79.604396,168,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.755912,-79.604396,168,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.755912,-79.604396,168,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.755912,-79.604396,168,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.818503,-79.294002,1076,Clear,Daylight,Dry,Pedestrian Collisions
43.818503,-79.294002,1076,Clear,Daylight,Dry,Pedestrian Collisions
43.672919,-79.440952,616,Clear,Daylight,Dry,Turning Movement
43.672919,-79.440952,616,Clear,Daylight,Dry,Turning Movement
43.672919,-79.440952,616,Clear,Daylight,Dry,Turning Movement
43.672919,-79.440952,616,Clear,Daylight,Dry,Turning Movement
43.706046,-79.361781,1280,Clear,"Dark, artificial",Dry,SMV Other
43.706046,-79.361781,1280,Clear,"Dark, artificial",Dry,SMV Other
43.788592,-79.409877,1228,Clear,"Dark, artificial",Dry,Cyclist Collisions
43.788592,-79.409877,1228,Clear,"Dark, artificial",Dry,Cyclist Collisions
43.721461,-79.284953,705,Clear,Daylight,Dry,Rear End
43.721461,-79.284953,705,Clear,Daylight,Dry,Rear End
43.721461,-79.284953,705,Clear,Daylight,Dry,Rear End
43.630858,-79.563861,158,Rain,Dark,Wet,SMV Other
43.789691,-79.174861,175,Rain,"Dark, artificial",Wet,SMV Other
43.789691,-79.174861,175,Rain,"Dark, artificial",Wet,SMV Other
43.763491,-79.301257,1100,Clear,Daylight,Dry,Turning Movement
43.763491,-79.301257,1100,Clear,Daylight,Dry,Turning Movement
43.720427,-79.338832,389,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.720427,-79.338832,389,Clear,"Dark, artificial",Dry,Pedestrian Collisions
43.668429,-79.485637,605,Clear,Daylight,Dry,Pedestrian Collisions
43.668429,-79.485637,605,Clear,Daylight,Dry,Pedestrian Collisions
43.668429,-79.485637,605,Clear,Daylight,Dry,Pedestrian Collisions
